1006835900000000000008D4,,,9.78E+11,-30.7,1.3257,865700
1006835900000000000008D4,,,9.78E+11,-31.7,1.4239,865700
1006835900000000000008D4,,,9.78E+11,-32.9,0.2455,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.2455,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1473,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,867500
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.1473,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.1473,867500
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,867500
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.1473,867500
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,867500
1006835900000000000008D4,,,9.78E+11,-32.3,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.3,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-31.7,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.3,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.3,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.3,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.9,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.9,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-32.3,0.2946,865700
1006835900000000000008D4,,,9.78E+11,-31.7,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-31.7,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.2946,865700
1006835900000000000008D4,,,9.78E+11,-32.9,0.2455,865700
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1473,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866300
1006835900000000000008D4,,,9.78E+11,-31.7,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-32.9,0.1964,866900
1006835900000000000008D4,,,9.78E+11,-32.3,0.0982,866900
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-31.7,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.964,867500
1006835900000000000008D4,,,9.78E+11,-32.9,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-32.3,1.9149,867500
1006835900000000000008D4,,,9.78E+11,-35,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-35,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-35,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,865700
1006835900000000000008D4,,,9.78E+11,-35,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,865700
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.0622,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2095,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-34.2,2.1604,866300
1006835900000000000008D4,,,9.78E+11,-33.5,2.2586,866300
1006835900000000000008D4,,,9.78E+11,-32.3,2.1113,866900
1006835900000000000008D4,,,9.78E+11,-32.9,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-32.3,1.964,866900
1006835900000000000008D4,,,9.78E+11,-32.9,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-33.5,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-31.7,2.0131,866900
1006835900000000000008D4,,,9.78E+11,-32.3,2.1113,866900
1006835900000000000008D4,,,9.78E+11,-32.3,2.0131,866900
