301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448178,-66.1,3.0932999999999997,912250
30143621783154C5407B913B,8 86878 50515 7,SN01266,978309442578,-68.9,2.7496,922250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448291,-65.4,0.3437,912250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448440,-67.9,2.9951,912250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448484,-66.9,3.0442,912250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448527,-67.9,3.0442,912250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448588,-66.9,1.6202999999999999,906250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448648,-66.9,1.2275,906250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448691,-66.9,1.5221,906250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448742,-65.4,1.4729999999999999,906250
301402662C1BBA45407B4AFD,3 9307 28393 9,SN01266,978309442851,-66.9,1.3748,922250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309442852,-68.9,1.2275,911250
301402662C1BBBC5407B4A7D,3 9307 28399 1,SN01266,978309442909,-69.4,0.5401,911250
301402662C1BBBC5407B4A7D,3 9307 28399 1,SN01266,978309442931,-70.7,0.3928,911250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309442953,-67.9,1.2766,911250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309442996,-67.9,1.2275,911250
301402662C1BBD45407B55AB,3 9307 28405 9,SN01281,978309448634,-66.1,0.0982,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448763,-66.9,1.6202999999999999,906250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448869,-66.1,1.4729999999999999,906250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448869,-66.1,1.4729999999999999,906250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309448920,-66.9,1.5221,906250
301402662C1BBD45407B55AB,3 9307 28405 9,SN01282,978309448920,-74.9,0.1964,906250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443140,-69.4,1.1293,911250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443161,-64.0,1.2766,911250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443204,-67.9,1.2275,911250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443285,-66.9,1.1293,911750
301402662C1BBBC5407B4A7D,3 9307 28399 1,SN01266,978309443307,-70.7,0.0491,911750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443328,-68.9,1.1293,911750
301402662C1BBBC5407B4A7D,3 9307 28399 1,SN01266,978309443351,-69.4,0.2946,911750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443401,-69.4,1.1784,911750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443458,-67.9,1.0802,911750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443479,-67.9,1.0311,911750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443521,-70.0,0.9329,911750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443566,-68.9,1.1293,911750
301402662C1BBBC5407B4A7D,3 9307 28399 1,SN01266,978309443566,-66.9,0.2455,911750
301402662C1BBD45407B55AB,3 9307 28405 9,SN01281,978309449027,-60.9,0.7364999999999999,918250
301402662C1BBE45407B4ABD,3 9307 28409 7,SN01281,978309449029,-56.8,0.0,918250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449403,-65.4,2.3077,914250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449497,-69.4,2.4059,914250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449562,-70.0,2.4059,914250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449584,-68.9,2.3077,914250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309443650,-69.4,1.2275,911750
301402662C1BBD45407B559B,3 9307 28405 9,SN01266,978309443783,-61.8,0.982,903750
301402662C1BBD45407B559B,3 9307 28405 9,SN01266,978309444001,-60.9,0.7364999999999999,903750
301402662C1BBD45407B55AB,3 9307 28405 9,SN01281,978309449435,-60.9,0.9329,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449779,-65.4,1.1784,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449779,-66.1,1.1784,907250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309449844,-67.9,2.7005,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449844,-66.9,1.2766,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449900,-66.9,1.1293,907250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309449923,-68.9,2.6023,907250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309449923,-68.9,2.7496,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309449944,-66.9,1.2275,907250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309450013,-67.9,2.7005,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450014,-64.7,1.1293,907250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309450057,-67.9,2.6023,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450057,-65.4,1.2275,907250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309450111,-66.9,2.5532,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450132,-66.1,1.1784,907250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450629,-68.9,2.0131,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450630,-71.4,1.9148999999999998,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450723,-70.7,1.6202999999999999,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450744,-72.1,1.7675999999999998,916250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309444955,-66.1,0.7856,912250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309445035,-67.9,1.0311,912250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309445090,-64.7,1.0311,912250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309445111,-66.1,0.8837999999999999,912250
301402662C1BBE45407B4ABD,3 9307 28409 7,SN01281,978309450237,-58.0,1.8658,910750
3014362178315485407B919B,8 86878 50514 0,SN01281,978309450238,-61.8,0.44189999999999996,910750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450786,-72.1,1.964,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450842,-69.4,1.9148999999999998,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450896,-70.7,1.9148999999999998,916250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450984,-66.9,0.7364999999999999,910250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309450985,-66.9,0.5401,910250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451044,-67.9,0.5401,910250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451112,-66.9,1.8658,910250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451134,-66.9,1.9148999999999998,910250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451214,-68.9,1.9148999999999998,910250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309445136,-66.9,0.8837999999999999,912250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309445228,-66.9,1.0311,912250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309445281,-64.7,0.2946,912250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451260,-68.9,2.0131,910250
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451282,-66.9,1.964,910250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451303,-66.1,0.5401,910250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451360,-67.9,0.5892,910250
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451423,-66.1,0.44189999999999996,910750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451444,-67.9,0.491,910750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451560,-64.7,0.3928,910750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451671,-66.9,0.3928,910750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451733,-68.9,0.44189999999999996,910750
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309445708,-62.9,1.4239,917250
301402662C1BBA85407B4ADD,3 9307 28394 6,SN01281,978309451451,-73.0,0.6383,909750
301402662C1BBE45407B4ABD,3 9307 28409 7,SN01281,978309451452,-59.3,2.3077,909750
301402662C1BBD45407B55AB,3 9307 28405 9,SN01281,978309451474,-66.1,2.455,909750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451798,-65.4,1.0311,907750
301402662C1BBE85407B557B,3 9307 28410 3,SN01282,978309451798,-70.0,2.8478,907750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451819,-66.9,1.0802,907750
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451868,-68.9,2.4059,907750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451888,-67.9,0.982,907750
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309451909,-69.4,2.5040999999999998,907750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309451931,-66.1,1.0311,907750
301402662C1BBE85407B557B,3 9307 28410 3,SN01282,978309451991,-70.0,2.7496,907750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452012,-66.1,1.0802,907750
301402662C1BBBC5407B4AED,3 9307 28399 1,SN01282,978309452033,-68.9,2.5040999999999998,907750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452034,-67.9,0.9329,907750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452091,-64.7,1.1293,907750
301402662C1BBD45407B55AB,3 9307 28405 9,SN01282,978309452170,-74.9,3.0932999999999997,907750
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309446147,-69.4,0.44189999999999996,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446197,-63.4,2.9459999999999997,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446257,-66.9,2.9459999999999997,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446302,-66.9,2.8478,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446323,-61.8,0.3928,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446371,-64.0,3.0442,914250
301402662C1BBD05407B55BB,3 9307 28404 2,SN01266,978309446372,-68.9,0.2455,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446442,-66.1,2.9951,914250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309446497,-64.0,0.2455,914250
301402662C1BBD45407B55AB,3 9307 28405 9,SN01281,978309451867,-61.8,0.5892,919750
301402662C1BBE45407B4ABD,3 9307 28409 7,SN01281,978309451868,-58.0,2.7005,919750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452649,-65.4,0.491,909750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452670,-66.9,0.5401,909750
301402662C1BBD05407B55CB,3 9307 28404 2,SN01266,978309446804,-60.1,2.3568,907250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309447098,-64.0,1.0802,918250
301402662C1BBE45407B4ABD,3 9307 28409 7,SN01281,978309452266,-55.8,0.5401,916750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452824,-66.1,0.7364999999999999,909750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452898,-67.9,0.6874,909750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452919,-65.4,0.5892,909750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309452984,-66.1,0.6383,909750
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309447154,-58.6,1.0311,918250
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309447268,-66.1,1.0311,918250
301402662C1BBA85407B4ADD,3 9307 28394 6,SN01281,978309452692,-74.9,2.455,913250
301402662C1BBE45407B4ABD,3 9307 28409 7,SN01281,978309453089,-60.9,1.6202999999999999,923750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309453508,-73.0,1.6694,916750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309453563,-74.9,1.8167,916750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309453584,-76.1,1.9148999999999998,916750
301402662C1BBB85407B4ACD,3 9307 28398 4,SN01282,978309453650,-72.1,1.9148999999999998,916750
301402662C1BBE05407B558B,3 9307 28408 0,SN01266,978309447694,-60.9,1.7675999999999998,916250
