100683590000000000001073,null,SN01244,978310057534,-41.8,2.3568,865700
100683590000000000001071,null,SN01244,978310057538,-39.6,3.0442,865700
100683590000000000001072,null,SN01244,978310057544,-41.0,2.8969,865700
100683590000000000001074,null,SN01244,978310057546,-42.8,1.2275,865700
100683590000000000001070,null,SN01244,978310057592,-41.0,2.3568,865700
100683590000000000001074,null,SN01244,978310057643,-42.8,1.2275,865700
100683590000000000001070,null,SN01244,978310057645,-41.0,2.3568,865700
100683590000000000001071,null,SN01244,978310057667,-38.9,2.9951,865700
100683590000000000001072,null,SN01244,978310057689,-41.0,2.8478,865700
100683590000000000001073,null,SN01244,978310057713,-41.8,2.3568,865700
100683590000000000001072,null,SN01244,978310057717,-41.0,2.8969,865700
100683590000000000001071,null,SN01244,978310057722,-38.9,0.0,865700
100683590000000000001074,null,SN01244,978310057728,-41.8,1.2275,865700
100683590000000000001073,null,SN01244,978310057759,-41.8,2.3077,865700
100683590000000000001070,null,SN01244,978310057781,-41.0,2.3568,865700
100683590000000000001070,null,SN01244,978310057826,-41.0,2.3568,865700
100683590000000000001074,null,SN01244,978310057849,-42.8,1.2275,865700
100683590000000000001071,null,SN01244,978310057854,-38.9,3.0442,865700
100683590000000000001074,null,SN01244,978310057975,-41.8,1.2275,865700
100683590000000000001071,null,SN01244,978310057978,-39.6,3.0442,865700
100683590000000000001070,null,SN01244,978310057999,-41.0,2.3568,865700
100683590000000000001070,null,SN01244,978310058076,-41.0,2.3077,865700
100683590000000000001072,null,SN01244,978310058100,-41.8,2.8969,865700
100683590000000000001073,null,SN01244,978310058102,-42.8,2.3568,865700
100683590000000000001071,null,SN01244,978310058126,-39.6,3.0442,865700
100683590000000000001074,null,SN01244,978310058134,-42.8,1.2766,865700
100683590000000000001071,null,SN01244,978310058175,-38.9,3.0442,865700
100683590000000000001072,null,SN01244,978310058182,-41.0,2.8969,865700
100683590000000000001070,null,SN01244,978310058205,-41.0,2.3077,865700
100683590000000000001074,null,SN01244,978310058207,-41.8,1.2275,865700
100683590000000000001073,null,SN01244,978310058241,-42.8,2.3568,865700
100683590000000000001073,null,SN01244,978310058267,-42.8,2.3568,865700
100683590000000000001074,null,SN01244,978310058278,-42.8,1.2275,865700
100683590000000000001070,null,SN01244,978310058328,-41.0,2.3077,865700
100683590000000000001071,null,SN01244,978310058351,-38.9,3.0442,865700
100683590000000000001072,null,SN01244,978310058354,-41.0,2.8969,865700
