1006835900000000000008D4,null,SN01244,978307872620,-51.6,1.6694,865700
1006835900000000000008D4,null,SN01244,978307872656,-51.6,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307872817,-51.6,1.6694,865700
1006835900000000000008D4,null,SN01244,978307872895,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307872901,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873057,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307873163,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873237,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873381,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307873465,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873575,-51.6,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873666,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873744,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873821,-53.0,1.6694,865700
1006835900000000000008D4,null,SN01244,978307873908,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874045,-51.6,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307874125,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874177,-51.6,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874308,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307874397,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874525,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874615,-53.0,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874688,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307874818,-53.0,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307874937,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875022,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875086,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307875155,-53.0,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875295,-53.0,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875367,-53.0,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875465,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875570,-51.6,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875692,-53.0,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875753,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307875877,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307875943,-52.3,1.6694,865700
1006835900000000000008D4,null,SN01244,978307876016,-53.0,1.6694,865700
1006835900000000000008D4,null,SN01244,978307876208,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307876313,-52.3,1.6202999999999999,865700
1006835900000000000008D4,null,SN01244,978307876336,-53.0,1.6694,865700
1006835900000000000008D4,null,SN01244,978307876593,-52.3,1.5712,866300
1006835900000000000008D4,null,SN01244,978307876696,-51.6,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307876772,-51.6,1.5221,866300
1006835900000000000008D4,null,SN01244,978307876908,-51.6,1.6202999999999999,866300
1006835900000000000008D4,null,SN01244,978307876961,-51.6,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877118,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877162,-51.6,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877255,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877427,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877491,-51.6,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877527,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877713,-51.6,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877736,-52.3,1.6202999999999999,866300
1006835900000000000008D4,null,SN01244,978307877820,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307877996,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307878036,-52.3,1.4239,866300
1006835900000000000008D4,null,SN01244,978307878190,-52.3,1.4239,866300
1006835900000000000008D4,null,SN01244,978307878427,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307878540,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307878665,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307878896,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307878983,-51.6,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307879132,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307879257,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307879336,-52.3,1.4729999999999999,866300
1006835900000000000008D4,null,SN01244,978307879367,-52.3,1.4239,866300
1006835900000000000008D4,null,SN01244,978307879489,-52.3,1.4239,866300
1006835900000000000008D4,null,SN01244,978307879684,-51.6,1.4729999999999999,866900
1006835900000000000008D4,null,SN01244,978307879814,-51.6,1.4239,866900
1006835900000000000008D4,null,SN01244,978307879864,-52.3,1.4729999999999999,866900
1006835900000000000008D4,null,SN01244,978307879986,-52.3,1.4239,866900
1006835900000000000008D4,null,SN01244,978307880079,-52.3,1.4729999999999999,866900
1006835900000000000008D4,null,SN01244,978307880206,-52.3,1.4239,866900
1006835900000000000008D4,null,SN01244,978307880248,-52.3,1.4729999999999999,866900
1006835900000000000008D4,null,SN01244,978307880412,-52.3,1.4239,866900
