100683590000000000001070,null,SN01244,978311923525,-67.9,0.2946,866900
100683590000000000001073,null,SN01244,978311923569,-61.8,2.3077,866900
100683590000000000001074,null,SN01244,978311923569,-58.3,2.8969,866900
100683590000000000001071,null,SN01244,978311923590,-68.4,1.7675999999999998,866900
100683590000000000001073,null,SN01244,978311923650,-61.8,2.2586,866900
100683590000000000001071,null,SN01244,978311923650,-68.4,1.8167,866900
100683590000000000001074,null,SN01244,978311923671,-58.3,2.8969,866900
100683590000000000001070,null,SN01244,978311923692,-67.9,0.2946,866900
100683590000000000001073,null,SN01244,978311923771,-62.4,2.3077,866900
100683590000000000001070,null,SN01244,978311923792,-67.9,0.2946,866900
100683590000000000001071,null,SN01244,978311923835,-68.4,1.7185,866900
100683590000000000001072,null,SN01244,978311923835,-63.6,1.9148999999999998,866900
100683590000000000001074,null,SN01244,978311923837,-58.3,2.8969,866900
100683590000000000001073,null,SN01244,978311923858,-61.8,2.3077,866900
100683590000000000001070,null,SN01244,978311923900,-67.9,0.2946,866900
100683590000000000001071,null,SN01244,978311923900,-68.4,1.7675999999999998,866900
100683590000000000001072,null,SN01244,978311923921,-64.3,1.964,866900
100683590000000000001074,null,SN01244,978311923942,-59.1,2.8478,866900
100683590000000000001070,null,SN01244,978311924011,-67.9,0.2455,866900
100683590000000000001072,null,SN01244,978311924012,-64.3,1.9148999999999998,866900
100683590000000000001071,null,SN01244,978311924033,-67.9,1.7675999999999998,866900
100683590000000000001073,null,SN01244,978311924033,-61.8,2.3077,866900
100683590000000000001074,null,SN01244,978311924056,-59.1,2.7986999999999997,866900
100683590000000000001074,null,SN01244,978311924111,-58.3,2.8478,866900
100683590000000000001071,null,SN01244,978311924112,-67.9,1.7675999999999998,866900
100683590000000000001072,null,SN01244,978311924134,-65.1,1.8658,866900
100683590000000000001070,null,SN01244,978311924158,-67.9,0.2946,866900
100683590000000000001073,null,SN01244,978311924179,-62.4,2.2586,866900
100683590000000000001074,null,SN01244,978311924223,-59.1,2.8478,866900
100683590000000000001072,null,SN01244,978311924224,-64.3,1.964,866900
100683590000000000001070,null,SN01244,978311924225,-67.9,0.2455,866900
100683590000000000001073,null,SN01244,978311924284,-61.8,2.2586,866900
100683590000000000001071,null,SN01244,978311924284,-66.8,1.7675999999999998,866900
100683590000000000001070,null,SN01244,978311924305,-67.9,0.2946,866900
100683590000000000001071,null,SN01244,978311924390,-68.4,1.7675999999999998,866900
100683590000000000001072,null,SN01244,978311924391,-64.3,1.964,866900
100683590000000000001071,null,SN01244,978311924448,-68.4,1.8658,866900
100683590000000000001072,null,SN01244,978311924469,-63.6,1.8658,866900
100683590000000000001073,null,SN01244,978311924520,-62.4,2.3077,866900
100683590000000000001072,null,SN01244,978311924520,-64.3,1.9148999999999998,866900
100683590000000000001071,null,SN01244,978311924576,-68.4,1.5712,866900
100683590000000000001074,null,SN01244,978311924577,-59.1,2.8969,866900
100683590000000000001071,null,SN01244,978311924639,-67.9,1.6202999999999999,866900
100683590000000000001072,null,SN01244,978311924660,-64.3,1.9148999999999998,866900
100683590000000000001074,null,SN01244,978311924682,-59.1,2.8969,866900
100683590000000000001070,null,SN01244,978311924682,-67.9,0.2946,866900
100683590000000000001073,null,SN01244,978311924704,-61.8,2.3077,866900
100683590000000000001072,null,SN01244,978311924726,-64.3,1.9148999999999998,866900
100683590000000000001073,null,SN01244,978311924797,-61.8,2.3077,866900
100683590000000000001071,null,SN01244,978311924821,-67.9,1.7675999999999998,866900
100683590000000000001074,null,SN01244,978311924821,-59.1,2.8478,866900
100683590000000000001074,null,SN01244,978311924842,-59.1,2.8478,866900
100683590000000000001072,null,SN01244,978311924888,-64.3,1.9148999999999998,866900
100683590000000000001071,null,SN01244,978311924910,-68.4,1.8658,866900
100683590000000000001073,null,SN01244,978311924910,-62.4,2.3568,866900
